time;power(kw);accuracy(sec)
;3790.157239;
;3802.927483;
;3815.43733;
;3850.315463;
;3865.724167;
;3903.726461;
;3910.500171;
;3924.264932;
;3909.598422;
;3976.385225;
;3998.180794;
;4043.356821;
;4035.508246;
;4080.878689;
;4101.11637;
;4088.543506;
;4142.736323;
;4175.88739;
;4181.84819;
;4189.792173;
;4184.830438;
;4199.393423;
;4203.67498;
;4197.575039;
;4190.901538;
;4202.353128;
;4271.318943;
;4268.90904;
;4204.54745;
;4193.865801;
;4169.215408;
;4191.156038;
;4177.976411;
;4166.238015;
;4168.721017;
;4180.289819;
;4173.923929;
;4203.982796;
;4213.700677;
;4207.586452;
;4203.894499;
;4189.65696;
;4188.218502;
;4181.335667;
;4192.25341;
;4190.384937;
;4148.765378;
;4144.758069;
;4110.896182;
;4111.786291;
;4094.761766;
;4102.164559;
;4134.98873;
;4114.521153;
;4133.695244;
;4128.629285;
;4115.172627;
;4125.541051;
;4101.169974;
;4151.985702;
;4161.866758;
;4136.668856;
;4214.743423;
;4272.375811;
;4284.869586;
;4324.900475;
;4350.725527;
;4384.202388;
;4416.037997;
;4384.674708;
;4398.818154;
;4400.051314;
;4386.24595;
;4383.891853;
;4412.729774;
;4370.360111;
;4403.768657;
;4382.682244;
;4378.041258;
;4393.775943;
;4429.762035;
;4432.37869;
;4441.383186;
;4445.122285;
;4453.298274;
;4492.353823;
;4535.112702;
;4585.418165;
;4625.877287;
;4680.893824;
;4917.374435;
;5119.090213;
;5383.90611;
;5761.259378;
;6514.163739;
;7159.685784;
;7693.628527;
;8290.029632;
;9157.212195;
;9965.495528;
;10823.24368;
;11578.99158;
;12173.46313;
;12559.22565;
;12877.61283;
;13150.97739;
;13147.43756;
;13231.58252;
;12868.32922;
;13031.91859;
;13026.10833;
;13261.05305;
;13540.02121;
;13536.89364;
;13537.87865;
;13609.99517;
;13571.39433;
;13442.60658;
;13032.58946;
;12691.98908;
;12483.7417;
;12542.75156;
;12945.90263;
;13304.66493;
;13471.3131;
;13450.34708;
;13392.63395;
;13322.70388;
;12982.89772;
;12852.89649;
;12604.99899;
;12601.81293;
;12494.0822;
;12120.03112;
;11359.37411;
;10734.47549;
;9818.623732;
;9385.341317;
;8770.297056;
;8376.437499;
;8162.404668;
;7915.369199;
;7713.938237;
;7565.262557;
;7457.735096;
;7383.538233;
;7311.528315;
;7234.158684;
;7178.708589;
;7060.160439;
;6885.410214;
;6811.946015;
;6720.6015;
;6690.629728;
;6573.169236;
;6521.338486;
;6434.723416;
;6298.516528;
;6203.564123;
;6179.19044;
;6124.590536;
;6047.574334;
;5970.947807;
;5938.86542;
;5798.850321;
;5743.136094;
;5643.923118;
;5575.750069;
;5522.874412;
;5476.95127;
;5447.296915;
;5427.536488;
;5372.489956;
;5355.578482;
;5331.641652;
;5300.19706;
;5306.744788;
;5309.333945;
;5278.743987;
;5270.77364;
;5272.020299;
;5252.186524;
;5307.843659;
;5358.0853;
;5369.595509;
;5453.515688;
;5634.555624;
;5835.206895;
;6070.072115;
;6432.048314;
;7300.293386;
;7896.524467;
;8401.972197;
;8928.963397;
;9628.899261;
;10433.33719;
;11384.02143;
;12043.98768;
;12583.179;
;13002.73827;
;13196.41872;
;13397.51332;
;13334.04748;
;13333.82906;
;12933.59675;
;13104.95288;
;13247.50555;
;13478.46487;
;13694.39636;
;13852.23562;
;13785.49652;
;13956.54411;
;13853.77723;
;13686.26074;
;13286.15442;
;12937.93571;
;12700.59695;
;12767.44824;
;13153.5316;
;13475.52281;
;13508.49964;
;13543.34966;
;13455.33106;
;13355.97489;
;13107.15005;
;12935.39682;
;12536.28531;
;12604.96377;
;12490.83653;
;12145.6327;
;11463.94605;
;10751.32304;
;9889.845092;
;9362.899188;
;8725.512586;
;8379.33936;
;8118.675897;
;7884.406002;
;7585.868504;
;7449.497737;
;7360.500493;
;7321.301814;
;7296.483068;
;7208.292729;
;7127.668066;
;7033.602895;
;6835.425592;
;6725.282759;
;6756.265566;
;6655.101035;
;6593.307421;
;6525.082835;
;6401.44682;
;6256.297798;
;6195.156492;
;6126.725715;
;6126.625657;
;6027.163122;
;5928.845655;
;5823.811215;
;5785.918775;
;5686.303021;
;5630.87546;
;5611.776673;
;5552.735954;
;5512.868579;
;5455.312221;
;5394.695714;
;5402.157631;
;5391.11215;
;5390.776328;
;5354.492616;
;5312.348824;
;5300.413906;
;5327.394362;
;5335.175301;
;5294.39513;
;5337.966342;
;5346.239417;
;5421.022819;
;5495.432529;
;5542.506034;
;5743.895383;
;5920.714436;
;6181.310154;
;6538.955768;
;7378.228602;
;7988.179358;
;8519.029257;
;9045.464472;
;9839.445889;
;10582.95768;
;11476.79058;
;12107.0293;
;12646.46938;
;12911.5817;
;13169.31786;
;13307.78537;
;13177.719;
;13315.43894;
;12997.98437;
;13112.38629;
;13171.53756;
;13368.78743;
;13529.63696;
;13637.75299;
;13595.9861;
;13622.73575;
;13583.14255;
;13516.07477;
;13115.06083;
;12738.68079;
;12464.19585;
;12513.59634;
;12908.7955;
;13247.87289;
;13359.60389;
;13368.99583;
;13297.76871;
;13162.41218;
;12871.95071;
;12638.41423;
;12420.6627;
;12492.53802;
;12381.46675;
;12033.1117;
;11313.66785;
;10727.34553;
;9852.279894;
;9277.009814;
;8751.934676;
;8377.720367;
;8053.672703;
;7818.826351;
;7485.324888;
;7415.362532;
;7300.571398;
;7272.406499;
;7200.923316;
;7071.320781;
;6989.198478;
;6901.044641;
;6819.326003;
;6740.628703;
;6670.695677;
;6637.939198;
;6579.918569;
;6517.736673;
;6397.660237;
;6240.880183;
;6182.378161;
;6182.468773;
;6162.275058;
;6074.180546;
;5983.286596;
;5944.439819;
;5857.388281;
;5768.588012;
;5671.859573;
;5614.150782;
;5581.187766;
;5533.925756;
;5513.659363;
;5527.140047;
;5473.432901;
;5447.647392;
;5384.495475;
;5375.127566;
;5336.679306;
;5415.818825;
;5418.25293;
;5432.434263;
;5366.54772;
;5397.486845;
;5394.315115;
;5479.316289;
;5524.147635;
;5591.685973;
;5782.191398;
;5966.043525;
;6179.949889;
;6566.680699;
;7319.151673;
;7985.319436;
;8502.706897;
;9042.285742;
;9793.510503;
;10506.22697;
;11447.6779;
;12198.7365;
;12679.3323;
;13090.51886;
;13295.93566;
;13415.0471;
;13424.19399;
;13436.8294;
;13059.08418;
;13096.87693;
;13251.59513;
;13521.1863;
;13704.62363;
;13759.62849;
;13697.94903;
;13758.84448;
;13726.26635;
;13636.38325;
;13142.76503;
;12880.59563;
;12698.92424;
;12685.74599;
;13109.13251;
;13435.65105;
;13500.76522;
;13540.0777;
;13437.43353;
;13359.61971;
;13109.07049;
;12881.69715;
;12535.81073;
;12526.58344;
;12442.04441;
;12061.98412;
;11379.85067;
;10758.10765;
;9954.128665;
;9456.091391;
;8849.226128;
;8486.637025;
;8203.294743;
;7966.018789;
;7756.172301;
;7592.147581;
;7517.43765;
;7454.771316;
;7387.03752;
;7282.466402;
;7299.256159;
;7143.421257;
;7032.109317;
;6906.666109;
;6875.93874;
;6812.140394;
;6715.130234;
;6628.152742;
;6498.777732;
;6346.338053;
;6308.524033;
;6267.579427;
;6213.851034;
;6075.248267;
;6001.975879;
;5951.209157;
;5871.575142;
;5772.528331;
;5685.78798;
;5613.171954;
;5605.483053;
;5513.965598;
;5487.525283;
;5480.935673;
;5427.132267;
;5427.982012;
;5360.649284;
;5349.889929;
;5358.367582;
;5362.887554;
;5344.625325;
;5322.043938;
;5316.158799;
;5349.716035;
;5404.530228;
;5375.250715;
;5457.552689;
;5536.150603;
;5712.103499;
;5823.175862;
;6042.759037;
;6395.438955;
;7112.757367;
;7744.225927;
;8249.947359;
;8667.866413;
;9430.110638;
;10088.29479;
;10953.26226;
;11576.09348;
;12008.16433;
;12306.80577;
;12484.85002;
;12596.54604;
;12503.7123;
;12575.79335;
;12283.60737;
;12450.95472;
;12497.3619;
;12638.58758;
;12812.96827;
;12796.82844;
;12778.25404;
;12854.13326;
;12786.44928;
;12744.20012;
;12256.71941;
;11873.11623;
;11529.65637;
;11464.78692;
;11688.73206;
;11906.97241;
;11818.39313;
;11683.99785;
;11551.82448;
;11411.79193;
;11067.54315;
;10817.39171;
;10453.00973;
;10310.2963;
;10071.79735;
;9613.869412;
;9187.906947;
;8829.679425;
;8313.24145;
;7922.761245;
;7588.225936;
;7402.606468;
;7179.202761;
;6973.853144;
;6750.728332;
;6553.410459;
;6461.055239;
;6444.410969;
;6324.543314;
;6217.178338;
;6150.693667;
;6077.448431;
;5945.207592;
;5870.915475;
;5798.506787;
;5740.099134;
;5676.713447;
;5544.333387;
;5415.207829;
;5308.563123;
;5270.71559;
;5205.974615;
;5162.831655;
;5086.556439;
;4992.325368;
;4975.999389;
;4914.435026;
;4861.034058;
;4797.70826;
;4748.156306;
;4691.379475;
;4641.217588;
;4590.207979;
;4571.2298;
;4543.279328;
;4529.379324;
;4498.752406;
;4489.009821;
;4433.366594;
;4387.272874;
;4398.374295;
;4401.436805;
;4353.862264;
;4318.997896;
;4331.660828;
;4323.169921;
;4284.957033;
;4287.393376;
;4297.786309;
;4311.114158;
;4315.562343;
;4380.617286;
;4491.404599;
;4589.522065;
;4593.730455;
;4693.151525;
;4800.449803;
;4920.590168;
;4987.207699;
;5047.140658;
;5110.730789;
;5109.671724;
;5143.603535;
;5189.657153;
;5213.235473;
;5164.362822;
;5168.755326;
;5189.103891;
;5216.876181;
;5219.639799;
;5293.764741;
;5241.396966;
;5160.507579;
;5198.480292;
;5087.795987;
;5064.032208;
;5019.946868;
;4908.814628;
;4822.189537;
;4779.425661;
;4738.344148;
;4700.814101;
;4677.789143;
;4652.679983;
;4627.003906;
;4643.096305;
;4593.371455;
;4590.679792;
;4516.483303;
;4490.20258;
;4460.824093;
;4441.576723;
;4419.617663;
;4380.056021;
;4335.38155;
;4314.264075;
;4310.979492;
;4259.543704;
;4211.687459;
;4203.018916;
;4180.445094;
;4175.366726;
;4185.50601;
;4160.933551;
;4156.925402;
;4102.670151;
;4101.193666;
;4087.510857;
;4128.46807;
;4083.011958;
;4094.309208;
;4054.808806;
;4048.655279;
;4077.059593;
;4046.971924;
;4015.316999;
;4049.892313;
;4090.124523;
;4094.048454;
;4107.56324;
;4062.742389;
;4080.334648;
;4045.340148;
;4015.865338;
;4011.498323;
;3992.891025;
;3954.282481;
;3964.017164;
;3940.683902;
;3938.356181;
;3931.287707;
;3913.5882;
;3913.810815;
;3942.569588;
;3900.020962;
;3906.427258;
;3873.315722;
;3854.025869;
;3862.646678;
;3851.403353;
;3882.988758;
;3858.495098;
;3857.71072;
;3833.971984;
;3827.508144;
;3799.897551;
;3787.924026;
;3812.872155;
;3797.961343;
;3807.945518;
;3856.642499;
;3875.922555;
;3882.47632;
;3898.338176;
;3860.559907;
;3893.526965;
;3909.245642;
;3928.705777;
;3947.547674;
;3970.208678;
;4011.595484;
;4039.187216;
;4024.714819;
;4040.281265;
;4052.374583;
;4056.699865;
;4066.406243;
;4106.168926;
;4078.046461;
;4083.049304;
;4110.993802;
;4088.427847;
;4128.953029;
;4138.103872;
;4155.752286;
;4116.147198;
;4140.001312;
;4125.325942;
;4089.361233;
;4147.318823;
;4113.444347;
;4083.712186;
;4092.762239;
;4110.01531;
;4088.699031;
;4078.987453;
;4080.149477;
;4101.444684;
;4116.457566;
;4083.665121;
;4056.556638;
;4080.337133;
;4102.925004;
;4088.486307;
;4092.856199;
;4086.419674;
;4100.057791;
;4063.41881;
;4047.064698;
;4085.013713;
;4063.446208;
;4074.959218;
;4023.981009;
;4024.130846;
;4009.446692;
;4031.190825;
;4025.736319;
;4072.744331;
;4087.965143;
;4151.028996;
;4169.638561;
;4174.448061;
;4273.661051;
;4328.208096;
;4378.337743;
;4356.643762;
;4365.834949;
;4445.127226;
;4458.351581;
;4445.795728;
;4462.082574;
;4470.334117;
;4500.787451;
;4505.685317;
;4546.060537;
;4539.498852;
;4561.083575;
;4544.563496;
;4561.000818;
;4580.433057;
;4601.632451;
;4624.912325;
;4605.610076;
;4659.224609;
;4656.698094;
;4669.437215;
;4753.682535;
;4750.683351;
;4852.552885;
;4916.278261;
;5137.115022;
;5387.286945;
;5683.739716;
;6076.253347;
;6850.862471;
;7404.638449;
;8042.078754;
;8539.076128;
;9331.583482;
;10018.98677;
;11016.23566;
;11841.84116;
;12392.48665;
;12753.76842;
;12940.64378;
;13201.83938;
;13204.33951;
;13201.55134;
;12835.1882;
;13018.51349;
;13077.426;
;13177.46736;
;13418.45531;
;13504.15733;
;13531.26913;
;13603.36812;
;13494.61579;
;13427.70378;
;12876.29572;
;12566.87304;
;12365.03864;
;12453.32445;
;12901.85839;
;13178.88015;
;13284.4088;
;13304.90363;
;13254.82731;
;13221.39917;
;12963.73829;
;12728.11373;
;12473.37858;
;12553.19908;
;12521.64804;
;12114.64795;
;11443.36001;
;10744.39824;
;9894.405678;
;9344.158301;
;8764.074589;
;8331.299493;
;8069.048261;
;7804.214166;
;7561.60482;
;7425.399312;
;7387.948188;
;7311.283357;
;7233.403614;
;7175.716001;
;7084.289144;
;7041.291392;
;6897.016184;
;6816.747087;
;6788.500607;
;6723.378274;
;6650.125658;
;6572.616928;
;6522.925102;
;6389.396361;
;6307.196816;
;6260.615755;
;6252.573437;
;6162.076459;
;6097.551369;
;5988.548139;
;5939.953257;
;5885.493426;
;5772.438917;
;5732.492545;
;5656.050859;
;5586.522069;
;5553.913702;
;5544.205832;
;5528.797795;
;5491.313453;
;5465.595154;
;5460.881504;
;5464.888865;
;5449.889553;
;5440.195875;
;5439.173928;
;5449.229139;
;5427.020646;
;5500.228342;
;5529.590654;
;5581.244087;
;5607.763133;
;5771.181212;
;6039.111246;
;6315.334431;
;6654.2268;
;7407.295104;
;8055.612134;
;8562.517001;
;9123.263668;
;9947.709417;
;10704.36029;
;11639.72277;
;12408.62541;
;12930.77129;
;13285.22974;
;13489.47711;
;13673.48494;
;13654.49506;
;13662.80974;
;13317.36024;
;13347.6497;
;13412.16923;
;13690.74519;
;13966.94588;
;14118.15462;
;14105.16364;
;14143.05964;
;14176.75798;
;14109.14639;
;13637.03454;
;13275.24495;
;12938.77034;
;13036.56025;
;13579.02005;
;13856.88858;
;13905.25798;
;14002.82321;
;13979.28881;
;13953.89159;
;13657.71383;
;13495.50962;
;13210.24636;
;13145.18904;
;12937.87692;
;12604.99993;
;11917.55431;
;11285.88965;
;10419.81161;
;9778.611603;
;9195.990837;
;8797.144199;
;8405.511747;
;8156.99165;
;7924.360364;
;7712.783969;
;7582.953649;
;7478.137374;
;7364.965216;
;7279.625058;
;7222.526352;
;7112.418041;
;6964.327357;
;6887.80494;
;6839.517344;
;6824.039349;
;6709.526934;
;6663.912693;
;6569.175278;
;6444.891761;
;6374.047802;
;6334.489238;
;6313.081505;
;6198.439936;
;6114.5696;
;6028.350853;
;5987.158793;
;5870.460474;
;5741.18416;
;5708.057728;
;5656.292789;
;5648.580228;
;5644.009733;
;5649.45769;
;5608.012092;
;5595.179208;
;5509.252172;
;5529.537987;
;5512.203291;
;5539.88485;
;5516.80701;
;5494.663226;
;5497.894818;
;5547.11754;
;5582.264968;
;5576.752165;
;5665.486766;
;5700.795117;
;5886.879347;
;6113.553951;
;6450.755546;
;6762.42074;
;7553.997917;
;8100.083857;
;8595.933593;
;9187.937618;
;10062.35753;
;10796.00251;
;11771.4596;
;12423.84466;
;12900.10385;
;13211.07288;
;13525.0602;
;13650.95777;
;13532.74273;
;13444.65311;
;13090.84594;
;13158.28603;
;13232.21622;
;13518.42369;
;13725.42479;
;13876.0544;
;13858.63684;
;13882.66935;
;13871.31926;
;13753.72924;
;13277.60022;
;13033.09459;
;12736.3627;
;12795.15802;
;13159.64255;
;13477.14195;
;13623.47313;
;13537.29443;
;13531.77471;
;13546.80433;
;13233.25692;
;13087.97157;
;12835.65339;
;12790.80819;
;12682.42371;
;12308.08638;
;11607.70432;
;10940.05017;
;10108.01344;
;9537.106344;
;8926.226157;
;8558.895137;
;8278.832897;
;8087.472097;
;7849.304954;
;7652.449689;
;7549.718923;
;7468.884406;
;7331.498078;
;7269.556353;
;7204.633471;
;7093.194426;
;6919.485614;
;6834.969883;
;6846.704609;
;6812.445343;
;6728.377855;
;6660.311463;
;6512.364862;
;6351.910775;
;6295.986436;
;6316.656215;
;6249.397218;
;6143.615415;
;6041.165837;
;6002.198023;
;5950.222913;
;5822.937887;
;5752.272785;
;5727.054588;
;5703.858241;
;5672.1987;
;5644.658168;
;5652.358768;
;5593.997027;
;5579.399287;
;5523.487518;
;5529.259532;
;5519.831359;
;5524.418143;
;5481.200584;
;5501.636262;
;5515.609292;
;5481.916405;
;5520.926343;
;5518.679971;
;5620.906139;
;5658.790079;
;5874.010976;
;6060.463251;
;6303.642432;
;6673.340634;
;7294.670165;
;7905.641768;
;8448.292441;
;9011.953231;
;9865.462094;
;10620.91194;
;11607.17541;
;12324.44479;
;12793.61812;
;13170.28356;
;13370.54462;
;13619.53954;
;13510.53254;
;13499.32521;
;13141.2811;
;13325.3289;
;13413.02907;
;13579.34114;
;13738.79588;
;13789.68113;
;13923.08172;
;13849.57898;
;13811.01292;
;13681.14331;
;13320.4102;
;13048.23125;
;12708.10097;
;12782.51207;
;13188.19932;
;13512.80423;
;13557.32377;
;13560.67064;
;13442.45351;
;13469.00422;
;13188.3814;
;13032.65372;
;12782.04676;
;12753.66611;
;12588.53319;
;12215.7068;
;11489.8305;
;10801.21261;
;9948.896726;
;9339.740127;
;8724.029277;
;8412.161767;
;8118.64514;
;7894.12885;
;7687.564755;
;7501.710574;
;7383.662284;
;7365.221865;
;7251.886197;
;7181.496665;
;7102.697582;
;7028.260935;
;6916.783102;
;6825.289414;
;6801.858777;
;6738.812745;
;6584.162224;
;6563.964444;
;6471.268794;
;6372.678404;
;6303.815151;
;6246.544514;
;6250.091498;
;6080.866544;
;6022.545205;
;5912.337354;
;5860.414708;
;5784.032885;
;5723.934226;
;5664.730607;
;5634.990529;
;5589.850573;
;5556.672286;
;5558.093308;
;5506.001938;
;5493.480698;
;5459.97138;
;5433.702368;
;5440.235014;
;5405.265924;
;5418.238457;
;5437.310068;
;5418.896382;
;5403.981373;
;5466.658567;
;5472.304806;
;5552.66439;
;5605.342036;
;5809.055494;
;5935.228281;
;6184.926438;
;6517.325245;
;7223.227411;
;7740.249284;
;8203.686241;
;8693.763174;
;9497.171733;
;10151.80191;
;11051.46127;
;11728.371;
;12145.21491;
;12300.59242;
;12469.43344;
;12639.8909;
;12571.98138;
;12585.1269;
;12206.82422;
;12278.62247;
;12391.16452;
;12512.13281;
;12654.85048;
;12734.25197;
;12747.69476;
;12728.01021;
;12652.8674;
;12455.13715;
;12053.56097;
;11774.56447;
;11473.59724;
;11459.60882;
;11692.09168;
;11846.87165;
;11782.08918;
;11720.0611;
;11556.5856;
;11428.75346;
;11112.54521;
;10927.6096;
;10511.755;
;10321.60703;
;10020.42519;
;9678.482502;
;9144.855365;
;8683.139212;
;8208.511819;
;7877.816016;
;7563.333978;
;7305.119216;
;7114.449468;
;6954.824763;
;6742.242207;
;6604.106479;
;6558.651842;
;6440.084742;
;6374.429665;
;6299.816027;
;6183.775168;
;6097.442339;
;5988.92139;
;5930.962179;
;5907.696683;
;5807.603307;
;5708.119038;
;5677.044858;
;5568.395025;
;5430.384713;
;5380.822653;
;5306.564243;
;5261.045829;
;5225.466203;
;5125.221878;
;5111.571936;
;5058.533161;
;4974.053432;
;4906.005851;
;4850.669018;
;4799.338467;
;4759.283512;
;4731.593946;
;4722.692379;
;4688.30258;
;4634.099739;
;4569.616015;
;4556.335982;
;4531.685994;
;4509.121445;
;4508.316122;
;4499.973303;
;4474.537418;
;4467.508004;
;4436.668273;
;4412.839864;
;4401.648332;
;4414.550171;
;4393.213848;
;4401.82019;
;4422.078218;
;4457.858265;
;4547.488999;
;4590.613437;
;4720.568622;
;4802.24929;
;4915.35329;
;4939.742198;
;5020.602865;
;5077.154751;
;5172.658183;
;5235.671202;
;5260.375408;
;5303.31461;
;5315.62407;
;5303.676853;
;5326.729486;
;5311.062097;
;5326.436438;
;5348.493022;
;5395.370532;
;5381.281722;
;5323.981027;
;5253.592295;
;5222.043545;
;5119.127706;
;5045.392648;
;4937.357285;
;4910.266449;
;4895.227261;
;4830.384934;
;4826.191413;
;4761.826841;
;4710.365841;
;4694.862872;
;4712.33299;
;4705.277992;
;4645.884872;
;4613.721555;
;4567.352517;
;4563.657958;
;4520.301387;
;4550.755179;
;4512.624314;
;4498.740425;
;4472.408286;
;4410.796235;
;4391.204148;
;4354.236958;
;4311.794853;
;4272.188252;
;4261.125721;
;4264.019101;
;4248.490689;
;4213.598658;
;4200.564943;
;4188.340283;
;4179.330883;
;4143.340672;
;4135.030185;
;4114.956487;
;4133.995416;
;4126.821539;
;4123.884166;
;4129.402127;
;4130.725592;
;4079.245506;
;4111.026559;
;4119.174127;
;4130.991572;
;4112.658297;
;4086.723555;
;4046.884418;
;4028.155788;
;4009.803724;
;4006.165132;
;4002.820533;
;3970.51158;
;3975.996306;
;3948.105785;
;3949.058461;
;3932.69396;
;3908.403718;
;3921.590381;
;3905.631009;
;3898.391095;
;3896.003584;
;3848.595408;
;3893.980752;
;3894.841216;
;3864.515005;
;3884.695257;
;3870.098491;
;3846.134308;
;3852.118575;
;3850.985499;
;3818.728601;
;3845.300076;
;3871.958034;
;3888.918026;
;3926.50461;
;3925.147715;
;3948.102737;
;3946.907492;
;3981.245291;
;3976.442162;
;4034.27327;
;4028.180648;
;4046.083641;
;4069.502129;
;4098.919553;
;4115.238638;
;4139.867542;
;4167.734107;
;4196.421977;
;4209.891186;
;4229.924349;
;4249.167369;
;4261.13488;
;4281.444975;
;4295.883273;
;4282.145903;
;4325.177494;
;4322.912966;
;4335.790873;
;4362.683986;
;4359.07586;
;4358.643337;
;4357.048491;
;4368.251053;
;4392.72142;
;4375.821171;
;4382.599369;
;4380.171608;
;4396.720681;
;4404.128323;
;4392.427046;
;4375.117558;
;4378.611301;
;4401.824025;
;4404.819972;
;4428.686929;
;4412.101217;
;4381.873452;
;4440.576642;
;4433.003804;
;4378.292459;
;4350.254162;
;4343.691203;
;4344.037865;
;4329.131357;
;4382.752458;
;4375.661958;
;4353.083913;
;4348.360003;
;4352.166728;
;4375.812157;
;4395.715706;
;4396.962006;
;4398.765081;
;4435.624609;
;4430.576172;
;4488.789332;
;4553.381079;
;4594.008124;
;4634.433123;
;4651.185715;
;4668.647898;
;4650.249943;
;4626.36769;
;4652.024728;
;4633.26982;
;4656.440039;
;4658.55103;
;4658.144304;
;4644.62822;
;4660.489802;
;4663.896448;
;4638.296319;
;4656.33632;
;4696.539767;
;4699.896126;
;4676.835434;
;4698.639623;
;4738.886756;
;4794.90567;
;4825.774767;
;4833.220044;
;4940.217475;
;4999.393155;
;5181.560989;
;5386.61057;
;5721.615111;
;6098.032709;
;6823.048352;
;7451.114195;
;8014.899189;
;8559.253318;
;9330.233749;
;10058.13248;
;10993.28815;
;11835.88204;
;12497.41448;
;12826.68918;
;13052.15971;
;13151.80327;
;13145.46151;
;13244.53837;
;12815.05048;
;12899.26711;
;13025.50535;
;13242.01057;
;13432.55896;
;13521.16051;
;13513.10022;
;13531.76638;
;13510.90357;
;13447.74325;
;13059.09936;
;12657.9491;
;12330.92095;
;12389.15197;
;12858.99356;
;13152.32927;
;13252.44295;
;13135.76607;
;13171.7297;
;13000.62665;
;12741.35636;
;12729.57025;
;12394.72584;
;12373.85787;
;12307.74101;
;11947.35412;
;11215.73529;
;10565.19326;
;9668.07616;
;9091.88676;
;8463.590132;
;8124.826689;
;7802.365445;
;7578.548025;
;7308.277523;
;7193.587047;
;7148.29682;
;7082.447748;
;6938.955655;
;6900.650561;
